debugkSKmd:debugHCqcB,18,1473360609894,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 497, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,19,1473360611234,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1338, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,20,1473360656705,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugkSKmd:debugHCqcB,21,1473360657510,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 801, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,22,1473360658398,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 882, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,23,1473360658879,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 478, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,24,1473360659775,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 893, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugkSKmd:debugHCqcB,25,1473360737820,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugkSKmd:debugHCqcB,26,1473360738785,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 961, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugkSKmd:debugHCqcB,27,1473360739720,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 931, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugkSKmd:debugHCqcB,28,1473360740119,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 396, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugkSKmd:debugHCqcB,29,1473360742946,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 2825, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugwDSHL:debug4aMxL,0,1473368145071,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugwDSHL:debug4aMxL,1,1473368146796,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1720, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugwDSHL:debug4aMxL,2,1473368148391,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1588, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugwDSHL:debug4aMxL,3,1473368148912,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 515, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugwDSHL:debug4aMxL,4,1473368150176,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1260, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugwDSHL:debug4aMxL,5,1473368352016,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugwDSHL:debug4aMxL,6,1473368353251,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 1230, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugwDSHL:debug4aMxL,7,1473368354232,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 978, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugwDSHL:debug4aMxL,8,1473368354775,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 540, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugwDSHL:debug4aMxL,9,1473368355639,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 861, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
